booking_id,booking_datetime,pickup_location,drop_location,distance_km,estimated_fare,booking_hour,booking_day,booking_day_of_week,passenger_count,vehicle_type,payment_method,driver_rating,customer_rating,driver_experience_years,driver_acceptance_rate,customer_previous_cancellations,customer_total_bookings,driver_previous_cancellations,surge_multiplier,estimated_pickup_time_minutes,weather,traffic_condition,booking_source,is_weekend,cancellation
CAB_04049,2025-01-28 14:16:00,Old Town,Old Town,16.74,347.23,14,28,1,4,SUV,UPI,4.67,4.65,5.09,61.74,0,34,2,2.18,77.93,Storm,Heavy,Partner,0,1
CAB_04050,2026-02-21 23:13:00,Market,Old Town,13.32,317.67,23,21,5,4,Premium,Wallet,4.89,3.89,7.19,88.04,1,33,2,1.79,39.39,Rainy,Low,App,1,0
CAB_04051,2026-09-07 14:52:00,Residential,Old Town,7.89,120.0,14,7,0,3,SUV,Wallet,4.28,3.86,4.25,69.72,1,41,1,1.88,33.07,Rainy,Low,Partner,0,0
CAB_04052,2026-05-11 14:59:00,Residential,Market,9.33,166.58,14,11,0,2,Economy,Wallet,4.68,4.62,8.68,59.1,1,38,1,2.32,68.87,Storm,Severe,App,0,1
CAB_04053,2026-04-30 05:37:00,Business District,Business District,5.04,148.6,5,30,3,4,Economy,Cash,4.59,4.88,8.45,72.9,1,33,1,1.0,7.35,Clear,Low,Call Center,0,0
CAB_04054,2024-10-16 01:10:00,Business District,University,3.52,120.0,1,16,2,3,Premium,Wallet,5.0,4.38,10.57,66.98,2,38,0,1.25,15.34,Rainy,Low,App,0,0
CAB_04055,2024-11-26 16:52:00,Residential,Harbor,12.03,268.4,16,26,1,3,SUV,Card,4.04,5.0,10.91,60.41,2,34,0,1.0,22.85,Clear,Low,App,0,0
CAB_04056,2025-10-25 12:52:00,Downtown,Old Town,1.0,120.0,12,25,5,4,SUV,Cash,5.0,3.38,8.84,87.28,1,31,1,1.0,10.75,Cloudy,Low,Website,1,0
CAB_04057,2026-03-18 05:51:00,Downtown,Old Town,1.41,120.0,5,18,2,2,SUV,Card,4.25,4.98,8.82,90.38,0,40,1,1.86,35.61,Storm,Heavy,App,0,1
CAB_04058,2024-12-23 14:06:00,Downtown,Harbor,12.02,247.65,14,23,0,1,Premium,Card,4.28,4.15,9.65,81.22,2,29,1,1.64,67.7,Storm,Moderate,App,0,1
CAB_04059,2025-07-31 12:15:00,Downtown,University,10.48,230.14,12,31,3,3,Premium,Wallet,5.0,3.81,5.66,99.0,0,40,0,1.64,31.41,Snow,Heavy,Partner,0,0
CAB_04060,2026-09-16 21:56:00,Business District,Market,9.68,195.09,21,16,2,1,Economy,Cash,4.28,4.83,5.04,99.0,2,35,0,1.29,43.01,Snow,Moderate,Call Center,0,1
CAB_04061,2026-08-09 07:10:00,Market,Downtown,13.75,340.68,7,9,6,3,Premium,Cash,4.32,4.37,7.65,80.17,0,35,1,1.0,57.92,Clear,Low,App,1,0
CAB_04062,2024-05-11 04:29:00,Old Town,Market,6.3,120.0,4,11,5,3,Auto,Wallet,3.24,4.4,5.17,79.54,2,36,1,1.52,41.03,Storm,Low,App,1,1
CAB_04063,2025-05-08 19:02:00,University,Harbor,10.13,219.68,19,8,3,2,SUV,Cash,4.01,5.0,5.47,99.0,2,41,1,1.11,50.15,Cloudy,Moderate,Partner,0,1
CAB_04064,2024-10-22 01:19:00,Downtown,Harbor,3.49,120.0,1,22,1,3,Economy,Wallet,4.3,4.95,4.54,77.61,0,32,1,1.42,37.32,Cloudy,Heavy,App,0,0
CAB_04065,2025-08-05 00:27:00,Airport,Residential,15.7,336.69,0,5,1,3,Auto,Card,3.74,3.99,9.1,79.97,1,37,1,1.37,56.81,Rainy,Low,App,0,1
CAB_04066,2026-11-26 15:55:00,Market,University,15.6,322.57,15,26,3,2,Economy,Card,4.3,4.42,6.02,86.35,1,34,2,1.0,53.4,Clear,Low,App,0,0
CAB_04067,2024-06-17 19:24:00,Market,Harbor,10.73,236.28,19,17,0,4,Economy,Cash,4.47,4.29,8.84,68.76,5,25,1,1.24,31.04,Clear,Low,App,0,0
CAB_04068,2026-12-05 09:28:00,University,Old Town,10.66,238.41,9,5,5,3,Auto,Card,4.89,3.64,8.95,91.0,2,33,1,1.27,22.39,Cloudy,Low,App,1,0
CAB_04069,2025-03-17 09:03:00,Airport,Airport,6.45,147.17,9,17,0,1,Economy,Card,4.71,4.1,3.96,86.98,2,30,2,2.2,58.53,Storm,Heavy,App,0,1
CAB_04070,2025-01-24 14:49:00,Business District,Market,4.05,120.0,14,24,4,1,Economy,UPI,5.0,4.17,15.64,99.0,0,32,1,1.42,43.01,Clear,Heavy,App,0,0
CAB_04071,2025-03-05 04:52:00,Downtown,Business District,5.15,120.0,4,5,2,2,Economy,Cash,4.03,4.25,6.93,61.55,1,28,1,1.0,13.9,Clear,Low,App,0,0
CAB_04072,2024-05-12 15:51:00,University,Harbor,5.85,120.0,15,12,6,1,SUV,Cash,5.0,5.0,4.67,99.0,0,35,0,1.28,45.51,Storm,Moderate,Website,1,1
CAB_04073,2024-06-04 15:03:00,Residential,Harbor,9.43,204.84,15,4,1,3,Premium,Wallet,4.9,4.13,6.37,76.65,2,33,1,1.43,45.65,Clear,Heavy,App,0,0
CAB_04074,2024-10-08 11:59:00,Residential,Business District,5.72,120.0,11,8,1,2,Premium,UPI,4.9,4.93,0.5,75.89,0,31,1,1.68,31.67,Snow,Low,App,0,0
CAB_04075,2024-10-01 04:05:00,Harbor,Residential,4.46,120.0,4,1,1,2,Economy,Cash,4.18,5.0,4.42,82.65,0,30,2,1.0,5.0,Clear,Low,Website,0,0
CAB_04076,2024-08-31 01:30:00,University,University,1.0,120.0,1,31,5,3,SUV,Cash,4.78,3.74,10.58,77.86,1,30,2,1.54,12.86,Rainy,Low,Call Center,1,1
CAB_04077,2026-08-27 01:11:00,Airport,Market,6.0,136.51,1,27,3,1,SUV,Cash,4.61,4.08,6.71,70.88,1,35,2,1.0,42.11,Cloudy,Moderate,App,0,0
CAB_04078,2025-12-16 07:35:00,Airport,Harbor,5.89,157.26,7,16,1,2,Premium,Cash,3.95,4.39,9.18,71.08,1,32,2,1.0,31.54,Cloudy,Low,Partner,0,0
CAB_04079,2025-08-04 03:18:00,University,Market,1.22,120.0,3,4,0,1,SUV,Wallet,5.0,3.97,3.49,90.18,4,35,1,1.45,21.89,Rainy,Low,Call Center,0,0
CAB_04080,2025-06-30 14:58:00,Market,Old Town,12.83,285.72,14,30,0,2,Economy,Cash,5.0,4.07,4.66,74.93,2,36,2,1.46,44.39,Snow,Low,App,0,1
CAB_04081,2024-10-05 02:54:00,Downtown,Airport,11.13,284.22,2,5,5,4,Economy,Cash,4.47,5.0,6.56,66.0,0,29,1,1.0,44.59,Clear,Moderate,Website,1,1
CAB_04082,2024-08-28 16:32:00,University,University,1.0,120.0,16,28,2,4,SUV,Wallet,4.4,4.43,1.53,85.09,3,35,1,1.0,23.01,Clear,Moderate,App,0,0
CAB_04083,2026-04-23 21:56:00,Residential,Business District,10.42,203.27,21,23,3,2,SUV,Card,4.14,5.0,9.12,99.0,1,36,2,1.0,30.63,Cloudy,Low,Call Center,0,0
CAB_04084,2024-11-15 17:24:00,Harbor,Harbor,14.32,315.41,17,15,4,1,Economy,Cash,4.74,4.55,8.01,97.72,1,32,1,1.97,39.62,Rainy,Moderate,App,0,1
CAB_04085,2024-09-06 09:59:00,Market,Airport,4.58,120.0,9,6,4,4,Premium,Cash,5.0,4.49,2.26,95.71,3,41,0,1.83,40.11,Rainy,Moderate,App,0,0
CAB_04086,2026-09-03 20:28:00,Downtown,University,8.37,141.56,20,3,3,2,Economy,Cash,4.0,4.34,7.3,91.64,2,31,0,1.58,42.99,Rainy,Moderate,App,0,0
CAB_04087,2025-06-07 20:15:00,Residential,Market,5.88,120.0,20,7,5,1,Economy,Wallet,5.0,4.26,5.58,94.09,1,32,0,1.0,47.97,Cloudy,Moderate,App,1,0
CAB_04088,2026-09-29 03:25:00,Downtown,Old Town,2.87,120.0,3,29,1,2,Economy,UPI,4.59,3.48,1.0,90.87,2,31,1,1.8,25.9,Rainy,Moderate,Partner,0,0
CAB_04089,2026-09-05 12:28:00,University,Market,8.74,193.91,12,5,5,1,SUV,UPI,4.35,4.37,7.12,63.15,2,32,1,1.0,27.66,Cloudy,Low,App,1,1
CAB_04090,2026-11-16 19:36:00,Airport,Market,8.23,212.56,19,16,0,1,Economy,Wallet,4.98,4.83,4.89,72.77,1,31,1,2.04,36.43,Rainy,Low,App,0,0
CAB_04091,2026-09-13 08:53:00,Airport,Harbor,9.8,217.31,8,13,6,2,Premium,Cash,4.48,4.11,9.23,75.61,0,31,0,2.01,45.47,Snow,Low,App,1,1
CAB_04092,2026-09-13 09:11:00,Airport,Market,13.27,299.61,9,13,6,2,Economy,Card,4.26,4.75,12.44,68.88,1,44,2,1.77,57.48,Snow,Low,App,1,1
CAB_04093,2026-01-25 22:42:00,University,Market,14.01,310.8,22,25,6,4,Premium,Card,3.85,3.91,12.99,70.38,1,36,1,1.5,63.43,Snow,Low,Call Center,1,1
CAB_04094,2025-06-10 01:46:00,Residential,Harbor,5.7,120.0,1,10,1,4,Economy,Cash,4.8,5.0,6.69,92.64,0,29,6,1.0,27.73,Cloudy,Low,App,0,0
CAB_04095,2026-04-02 22:28:00,Downtown,Harbor,1.0,120.0,22,2,3,1,Auto,Cash,4.68,4.33,3.22,99.0,0,28,3,1.21,20.7,Storm,Low,Website,0,1
CAB_04096,2025-10-13 12:49:00,Old Town,Downtown,9.37,248.57,12,13,0,1,Auto,UPI,4.46,4.49,3.21,99.0,1,36,0,1.93,45.8,Rainy,Heavy,App,0,1
CAB_04097,2025-11-01 23:31:00,Downtown,Downtown,5.72,147.85,23,1,5,1,Economy,Wallet,4.49,4.71,2.48,80.54,0,36,3,1.65,42.66,Rainy,Heavy,App,1,0
CAB_04098,2025-03-05 04:14:00,Downtown,Harbor,5.8,120.0,4,5,2,4,SUV,Cash,5.0,4.16,12.46,76.13,0,26,3,1.0,42.37,Clear,Moderate,Partner,0,0
CAB_04099,2025-12-14 01:18:00,Residential,Residential,3.01,120.0,1,14,6,2,Auto,Wallet,4.64,3.32,7.75,53.65,1,38,0,1.32,52.38,Cloudy,Severe,Website,1,1
CAB_04100,2024-07-06 06:23:00,Market,Market,6.77,123.22,6,6,5,2,Economy,Cash,4.98,3.83,1.16,54.8,0,30,0,1.0,22.42,Clear,Moderate,App,1,0
CAB_04101,2024-05-26 05:10:00,University,Business District,6.25,151.11,5,26,6,2,SUV,Cash,4.99,4.89,6.06,86.03,2,34,1,2.0,45.12,Rainy,Heavy,Partner,1,1
CAB_04102,2024-12-08 10:57:00,Airport,Old Town,18.09,410.21,10,8,6,3,Economy,Cash,5.0,4.76,3.59,99.0,1,35,1,1.81,68.17,Rainy,Low,Call Center,1,0
CAB_04103,2024-12-18 10:38:00,Business District,Residential,13.12,290.92,10,18,2,2,Economy,Wallet,4.54,4.39,6.52,91.0,1,40,0,1.8,41.03,Rainy,Moderate,App,0,1
CAB_04104,2025-11-19 15:04:00,University,Business District,4.78,120.0,15,19,2,2,Economy,Wallet,4.28,4.46,4.98,77.09,3,30,1,1.44,50.28,Clear,Severe,Call Center,0,1
CAB_04105,2024-12-19 00:17:00,Market,Residential,1.44,120.0,0,19,3,2,SUV,UPI,5.0,3.82,7.09,72.11,1,42,0,1.0,9.19,Clear,Low,Website,0,0
CAB_04106,2024-07-04 19:49:00,Harbor,Market,13.1,267.12,19,4,3,3,Economy,UPI,4.73,4.61,4.69,99.0,1,42,1,1.81,46.14,Rainy,Moderate,App,0,1
CAB_04107,2026-12-02 18:24:00,Downtown,Business District,8.64,209.32,18,2,2,4,SUV,UPI,4.39,3.61,1.51,86.83,2,31,2,1.13,29.71,Clear,Low,App,0,0
CAB_04108,2026-09-29 07:02:00,Airport,Residential,1.0,120.0,7,29,1,2,SUV,Wallet,5.0,4.42,6.7,64.71,1,30,2,1.0,26.76,Clear,Moderate,Website,0,0
CAB_04109,2026-06-15 04:56:00,Airport,Business District,6.44,156.31,4,15,0,4,Premium,Cash,4.1,4.17,5.35,72.17,1,37,2,1.0,26.65,Clear,Moderate,App,0,0
CAB_04110,2025-03-31 14:25:00,Residential,Downtown,9.97,233.54,14,31,0,3,Economy,Cash,4.8,4.82,4.19,66.34,2,30,1,1.49,52.32,Clear,Heavy,App,0,0
CAB_04111,2026-11-05 15:42:00,Downtown,Market,8.67,172.31,15,5,3,1,SUV,Cash,3.93,4.85,2.39,99.0,0,36,0,1.26,29.67,Rainy,Low,App,0,0
CAB_04112,2025-02-19 22:45:00,Airport,Downtown,7.37,127.02,22,19,2,2,Premium,Cash,4.37,4.36,4.23,99.0,1,32,1,1.0,15.38,Cloudy,Low,Website,0,0
CAB_04113,2024-10-23 16:46:00,Residential,Business District,8.52,182.15,16,23,2,2,SUV,Cash,4.89,4.81,0.81,81.46,0,30,2,1.0,26.66,Clear,Low,App,0,0
CAB_04114,2026-04-13 00:15:00,Residential,Old Town,14.96,314.14,0,13,0,4,Economy,Cash,4.05,4.93,6.05,81.8,0,38,0,1.28,53.8,Rainy,Low,App,0,1
CAB_04115,2024-02-28 00:00:00,Market,Market,5.25,124.04,0,28,2,2,SUV,Cash,4.65,4.34,3.92,65.42,0,39,0,1.0,19.77,Clear,Low,Website,0,0
CAB_04116,2025-05-13 14:11:00,Residential,Harbor,7.57,174.91,14,13,1,1,Premium,Cash,4.35,4.9,7.51,99.0,0,32,1,1.0,35.13,Clear,Moderate,App,0,0
CAB_04117,2024-09-07 15:23:00,Residential,Business District,16.56,337.21,15,7,5,4,Premium,Cash,5.0,4.15,9.88,47.62,1,41,0,1.0,51.67,Cloudy,Low,Website,1,1
CAB_04118,2026-10-25 02:02:00,Old Town,Market,6.41,169.13,2,25,6,4,Premium,Wallet,4.28,4.45,7.22,99.0,2,39,0,1.74,43.42,Rainy,Heavy,Website,1,0
CAB_04119,2026-12-25 03:50:00,Market,Harbor,8.49,222.54,3,25,4,4,Economy,UPI,4.28,4.28,4.19,78.37,1,39,0,1.0,35.87,Cloudy,Low,App,0,0
CAB_04120,2024-10-13 15:00:00,Airport,University,1.0,120.0,15,13,6,3,Premium,UPI,4.9,4.87,4.22,94.45,3,38,1,1.0,22.26,Cloudy,Moderate,App,1,0
CAB_04121,2024-10-26 06:20:00,Residential,University,9.3,230.68,6,26,5,1,Economy,Wallet,4.59,4.13,6.16,99.0,1,31,1,1.0,26.98,Cloudy,Moderate,App,1,0
CAB_04122,2026-05-08 09:52:00,Airport,Harbor,9.6,223.17,9,8,4,2,Premium,UPI,4.07,3.82,7.61,75.68,2,40,1,1.2,45.1,Clear,Moderate,App,0,1
CAB_04123,2026-08-16 03:28:00,Residential,Business District,9.54,219.64,3,16,6,2,Economy,Wallet,4.0,3.8,3.13,78.2,3,37,0,1.0,20.69,Clear,Low,Call Center,1,0
CAB_04124,2025-10-01 17:12:00,Airport,University,14.32,284.68,17,1,2,1,SUV,Wallet,5.0,4.09,4.19,71.84,0,37,1,1.13,53.25,Cloudy,Low,App,0,0
CAB_04125,2026-07-19 13:47:00,Airport,Airport,9.99,204.0,13,19,6,2,Auto,Cash,4.16,4.65,9.76,81.88,1,27,5,1.3,55.16,Clear,Heavy,App,1,1
CAB_04126,2024-04-09 05:04:00,Airport,Downtown,14.24,301.89,5,9,1,2,Premium,Cash,4.05,5.0,9.24,85.16,1,30,0,1.88,56.27,Storm,Low,Partner,0,1
CAB_04127,2025-04-12 17:12:00,Residential,Airport,9.23,165.59,17,12,5,3,Economy,Card,4.35,4.54,6.1,71.74,3,33,0,1.47,49.75,Cloudy,Heavy,App,1,1
CAB_04128,2025-03-03 01:07:00,Business District,Residential,8.36,195.93,1,3,0,2,Economy,Card,4.52,4.44,1.76,53.39,3,32,1,1.0,24.07,Clear,Low,App,0,0
CAB_04129,2026-09-23 05:23:00,Old Town,Old Town,10.73,261.04,5,23,2,3,Premium,UPI,4.6,4.47,1.78,69.91,1,35,1,1.88,57.65,Rainy,Low,App,0,0
CAB_04130,2025-09-13 20:15:00,Old Town,Downtown,7.54,179.73,20,13,5,2,SUV,UPI,5.0,5.0,7.07,88.1,2,40,2,1.0,30.27,Clear,Low,App,1,0
CAB_04131,2025-01-17 06:48:00,University,Harbor,7.39,193.25,6,17,4,4,Auto,Cash,4.0,4.11,9.11,82.63,1,33,0,1.35,36.05,Cloudy,Heavy,App,0,1
CAB_04132,2025-02-19 17:36:00,Market,Airport,9.81,197.78,17,19,2,3,Economy,Card,4.6,4.5,3.01,61.79,1,32,0,1.35,71.41,Cloudy,Severe,Call Center,0,1
CAB_04133,2026-06-27 17:52:00,Residential,Old Town,6.32,150.3,17,27,5,4,SUV,Cash,4.68,4.62,2.49,96.95,3,30,3,1.68,14.8,Cloudy,Heavy,Website,1,0
CAB_04134,2025-03-20 14:19:00,University,Downtown,1.52,120.0,14,20,3,1,Premium,Cash,4.63,4.5,6.82,65.79,1,32,0,1.33,22.21,Clear,Heavy,Call Center,0,0
CAB_04135,2025-11-06 23:04:00,Market,Airport,13.17,337.7,23,6,3,4,SUV,Cash,3.73,4.11,8.8,98.55,2,33,1,1.0,37.02,Clear,Low,Website,0,0
CAB_04136,2024-02-20 23:42:00,Residential,University,6.61,120.0,23,20,1,4,Economy,Wallet,4.53,4.95,8.52,57.56,1,42,0,1.45,40.48,Clear,Heavy,Website,0,1
CAB_04137,2024-09-13 18:37:00,Old Town,Old Town,3.07,120.0,18,13,4,2,Economy,Cash,5.0,4.63,6.24,99.0,0,31,2,2.11,31.6,Storm,Moderate,App,0,0
CAB_04138,2026-07-24 04:12:00,Business District,Old Town,3.97,120.0,4,24,4,1,Premium,Cash,4.19,4.42,6.3,94.11,3,37,1,1.0,16.72,Cloudy,Low,Call Center,0,0
CAB_04139,2025-04-09 23:11:00,Residential,Market,9.31,165.35,23,9,2,1,Premium,Card,4.56,4.61,2.17,99.0,1,34,0,1.0,18.0,Clear,Low,Website,0,1
CAB_04140,2026-06-02 05:43:00,Old Town,Downtown,4.5,126.16,5,2,1,3,Economy,UPI,5.0,5.0,0.65,99.0,4,36,0,1.0,10.13,Clear,Moderate,App,0,1
CAB_04141,2026-03-10 07:42:00,Downtown,Old Town,7.09,167.72,7,10,1,1,Economy,Wallet,5.0,3.39,6.25,85.24,1,35,0,1.0,23.98,Clear,Moderate,App,0,0
CAB_04142,2025-08-27 15:59:00,Airport,University,1.61,120.0,15,27,2,3,Auto,Wallet,4.22,5.0,0.5,91.67,1,31,1,1.69,32.01,Storm,Heavy,Call Center,0,0
CAB_04143,2026-05-30 18:26:00,Market,Airport,4.87,120.0,18,30,5,1,Economy,Card,4.04,4.67,4.12,98.87,2,31,1,1.61,17.15,Rainy,Moderate,Partner,1,1
CAB_04144,2025-10-11 23:58:00,Harbor,Downtown,8.11,165.0,23,11,5,4,Premium,Wallet,4.91,3.72,6.62,99.0,2,39,2,1.0,29.62,Cloudy,Low,App,1,0
CAB_04145,2024-02-18 06:30:00,Old Town,Downtown,9.33,215.01,6,18,6,2,SUV,Card,4.46,3.78,5.11,99.0,1,35,2,1.0,43.58,Clear,Moderate,App,1,0
CAB_04146,2026-04-17 23:25:00,Residential,Downtown,7.58,165.51,23,17,4,4,SUV,Cash,5.0,3.76,3.62,99.0,0,28,1,1.0,29.17,Clear,Low,App,0,0
CAB_04147,2024-08-14 07:57:00,Harbor,Airport,13.47,299.91,7,14,2,1,Premium,Wallet,4.99,4.33,5.59,99.0,3,29,0,1.0,38.32,Clear,Low,App,0,0
CAB_04148,2024-04-24 06:06:00,Harbor,Market,7.49,127.6,6,24,2,3,SUV,Cash,4.92,3.89,8.78,69.3,3,26,2,1.42,27.84,Rainy,Low,App,0,1
CAB_04149,2025-10-06 18:37:00,Harbor,Airport,12.97,283.45,18,6,0,1,Auto,Cash,3.77,4.05,0.5,87.28,0,32,0,1.54,63.24,Clear,Heavy,App,0,0
CAB_04150,2024-08-12 05:02:00,Old Town,Old Town,8.47,206.6,5,12,0,2,Premium,Cash,4.19,4.73,4.61,84.78,0,35,3,1.78,47.51,Storm,Heavy,App,0,1
CAB_04151,2024-05-21 14:02:00,Business District,Downtown,9.4,210.56,14,21,1,2,Economy,Card,4.2,4.94,10.61,99.0,3,32,1,1.0,30.29,Clear,Low,App,0,0
CAB_04152,2024-04-12 05:48:00,Residential,Harbor,7.41,145.59,5,12,4,2,Economy,Card,4.53,3.95,3.79,70.03,3,29,2,1.74,39.82,Storm,Heavy,App,0,1
CAB_04153,2025-08-19 16:30:00,Residential,Market,7.51,152.29,16,19,1,2,Economy,Wallet,4.65,4.31,5.87,77.37,0,39,1,1.46,49.46,Clear,Heavy,Website,0,0
CAB_04154,2025-11-22 04:43:00,Market,Harbor,10.17,205.25,4,22,5,3,Economy,Card,4.69,4.14,8.54,77.23,1,39,3,1.0,41.03,Cloudy,Low,Partner,1,0
CAB_04155,2025-06-15 17:56:00,University,Market,6.63,134.03,17,15,6,1,Premium,Wallet,4.4,3.85,7.5,79.66,2,39,0,1.37,31.83,Cloudy,Low,Website,1,1
CAB_04156,2024-09-15 05:06:00,Residential,Business District,3.31,120.0,5,15,6,1,Premium,Cash,4.82,4.69,3.28,95.18,1,41,1,1.49,38.15,Cloudy,Severe,Partner,1,0
CAB_04157,2025-02-19 20:58:00,Harbor,Downtown,9.87,308.85,20,19,2,1,Economy,UPI,5.0,4.32,2.28,88.04,0,36,5,2.17,57.12,Storm,Heavy,Website,0,1
CAB_04158,2024-05-05 18:33:00,Market,Old Town,13.0,302.72,18,5,6,1,SUV,Card,3.56,4.32,3.32,60.0,2,35,2,2.25,49.62,Storm,Low,App,1,1
CAB_04159,2025-03-18 22:06:00,Market,Harbor,11.08,285.65,22,18,1,4,Auto,UPI,4.62,3.89,12.26,82.57,2,23,0,1.0,39.75,Clear,Moderate,Partner,0,0
CAB_04160,2024-04-18 04:51:00,Old Town,Residential,6.73,155.63,4,18,3,4,SUV,Card,4.05,4.68,4.94,82.87,2,32,1,1.0,23.1,Clear,Low,Website,0,0
CAB_04161,2024-07-26 19:52:00,Market,Downtown,7.68,168.1,19,26,4,4,Premium,Wallet,4.66,4.89,8.18,97.33,3,36,2,1.21,37.05,Cloudy,Moderate,Call Center,0,0
CAB_04162,2025-04-16 14:51:00,Harbor,Residential,5.19,120.0,14,16,2,3,SUV,UPI,3.8,4.23,10.35,67.74,1,41,0,1.44,20.45,Rainy,Moderate,App,0,0
CAB_04163,2025-07-17 12:44:00,Residential,Downtown,7.55,138.9,12,17,3,3,Economy,UPI,4.66,4.45,6.25,71.92,3,33,2,1.28,46.61,Cloudy,Heavy,Call Center,0,1
CAB_04164,2026-02-18 04:50:00,Downtown,Harbor,3.48,120.0,4,18,2,4,Economy,Wallet,4.9,4.76,2.49,61.74,2,30,0,1.32,28.08,Rainy,Low,App,0,1
CAB_04165,2026-06-19 00:26:00,Downtown,Residential,7.36,134.1,0,19,4,4,SUV,UPI,4.8,3.43,7.03,83.75,0,37,3,1.24,65.83,Cloudy,Severe,Website,0,1
CAB_04166,2024-06-14 19:48:00,Old Town,Harbor,9.07,222.45,19,14,4,2,Economy,Card,4.59,4.88,8.52,66.0,0,32,2,1.25,32.82,Clear,Low,Website,0,0
CAB_04167,2026-12-13 23:45:00,Business District,Residential,5.66,164.01,23,13,6,4,Economy,UPI,4.73,4.57,7.03,49.61,1,33,1,1.49,44.04,Cloudy,Heavy,Website,1,1
CAB_04168,2026-11-21 12:07:00,Market,University,3.31,120.0,12,21,5,1,Premium,UPI,4.3,3.62,5.71,64.37,2,35,1,1.74,36.16,Rainy,Moderate,Call Center,1,1
CAB_04169,2024-07-06 10:52:00,Harbor,Airport,10.29,211.79,10,6,5,2,Economy,Cash,5.0,3.87,4.74,83.48,1,40,1,1.0,31.66,Cloudy,Low,App,1,1
CAB_04170,2024-05-04 06:23:00,Downtown,Downtown,8.6,156.72,6,4,5,2,Economy,Wallet,4.47,3.59,0.5,73.46,1,31,3,1.36,38.66,Clear,Heavy,App,1,1
CAB_04171,2025-02-06 23:19:00,Residential,Market,1.86,120.0,23,6,3,3,Premium,UPI,4.29,4.89,5.43,71.44,2,34,1,1.0,17.97,Clear,Low,App,0,0
CAB_04172,2024-09-06 23:02:00,Old Town,Downtown,4.7,120.0,23,6,4,4,Economy,Card,3.4,4.41,7.36,70.96,3,32,1,2.0,39.75,Rainy,Heavy,Call Center,0,1
CAB_04173,2026-05-16 09:53:00,Business District,Old Town,4.48,127.49,9,16,5,2,Economy,UPI,4.65,5.0,4.69,63.13,1,34,0,1.27,19.97,Cloudy,Low,App,1,0
CAB_04174,2026-05-25 10:22:00,Harbor,Business District,16.42,381.79,10,25,0,1,Economy,Cash,3.46,3.71,0.5,84.17,3,30,1,1.0,56.26,Cloudy,Low,Website,0,0
CAB_04175,2026-11-20 22:53:00,Residential,University,11.93,275.17,22,20,4,2,Economy,UPI,4.33,4.21,7.75,73.71,0,36,1,1.77,40.82,Rainy,Moderate,Call Center,0,1
CAB_04176,2025-02-16 00:09:00,University,Harbor,5.76,140.76,0,16,6,4,Auto,Card,5.0,3.91,3.1,59.88,2,29,0,1.57,21.98,Snow,Low,App,1,1
CAB_04177,2025-01-08 23:35:00,Business District,Downtown,5.36,129.84,23,8,2,3,Premium,UPI,5.0,4.44,9.84,98.25,4,35,0,1.35,39.04,Cloudy,Heavy,Call Center,0,0
CAB_04178,2025-11-20 22:40:00,University,Residential,3.23,120.0,22,20,3,1,Premium,Cash,4.18,4.23,4.96,74.11,0,37,1,1.75,21.12,Rainy,Moderate,App,0,0
CAB_04179,2025-11-28 22:23:00,University,University,11.64,242.65,22,28,4,3,SUV,Wallet,5.0,3.59,4.14,83.31,1,27,0,1.58,51.15,Rainy,Moderate,Partner,0,1
CAB_04180,2025-07-14 15:39:00,Business District,Business District,12.57,296.8,15,14,0,1,Economy,Card,4.8,4.24,3.85,87.88,0,36,1,1.0,32.32,Cloudy,Low,App,0,0
CAB_04181,2026-05-28 19:22:00,Business District,University,6.97,132.05,19,28,3,3,SUV,Cash,3.39,3.87,2.28,99.0,1,31,2,1.37,40.63,Clear,Moderate,App,0,0
CAB_04182,2024-03-28 14:01:00,Airport,Market,6.73,192.04,14,28,3,4,Economy,UPI,5.0,4.54,11.43,99.0,0,38,2,1.0,21.76,Clear,Low,App,0,0
CAB_04183,2026-02-20 19:25:00,Residential,Business District,6.04,154.98,19,20,4,4,Economy,Cash,5.0,5.0,5.66,99.0,2,33,1,1.62,16.54,Rainy,Moderate,Call Center,0,0
CAB_04184,2025-02-14 15:59:00,Old Town,Residential,4.54,120.0,15,14,4,3,Auto,Wallet,4.19,4.83,6.16,82.84,2,29,2,2.0,54.08,Storm,Heavy,App,0,1
CAB_04185,2024-08-03 16:38:00,University,Old Town,7.7,120.0,16,3,5,4,Economy,UPI,4.29,4.15,4.37,67.67,0,35,2,1.0,19.47,Clear,Low,App,1,0
CAB_04186,2024-08-16 19:04:00,University,Harbor,2.81,120.0,19,16,4,2,Economy,Card,5.0,3.9,10.99,93.87,1,48,0,1.4,5.0,Clear,Low,Call Center,0,0
CAB_04187,2026-03-29 22:57:00,Harbor,Airport,6.02,120.0,22,29,6,2,SUV,UPI,4.7,4.06,4.28,99.0,0,30,0,1.56,25.68,Storm,Low,App,1,0
CAB_04188,2026-04-21 09:07:00,Business District,Airport,14.91,293.55,9,21,1,4,Economy,UPI,4.06,4.07,1.14,90.89,2,26,1,1.35,41.0,Clear,Low,App,0,0
CAB_04189,2026-01-31 11:24:00,Downtown,Harbor,1.0,120.0,11,31,5,4,Economy,Wallet,4.18,4.06,1.48,68.19,1,29,3,1.9,30.09,Rainy,Severe,App,1,1
